UnitNo,Region,RegionCode,NonUtcBU,NonUtcBUCode,BU,BUCode,LocationCode,ProductLine,SAMClassCode,SAMClass,RevenueStatus,Make,Model,ModelYear,EngineModel,VIN,OdometerMiles,TermOutDate,NBV,BookLife,Age,CustomerNo,CustomerName,RatedMargin12Mo,ActualMargin12Mo,RatedMiles12Mo,ActualMiles12Mo,FinalMVAType,MVATurnInDate,MVAFinalApproval,MVAApprovalDate,EndBillDate,AccountingStatus,OSECondition,OSEStatus,DispConditionCode,DepositDate,DepositStatus,LTDMargin,LTDMiles,Modified,Created,Action,UTCAcceptedDate,UTCAcceptedLoc,DeprAmount,UTCAcceptedPL,OSCost,DeId,GoNoGo,IsRR
145044,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,155,RPM,10,Panel Van or Pickup,NYE    ,CHEV,SILVERADO 2500                ,2014,5.7,1GB0CVCG5EF173485,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145047,FMS EAST REGION,3450,FLORIDA CBU,3343,FLORIDA CBU,3343,1276,RPM,10,Panel Van or Pickup,NYE    ,CHEV,SILVERADO 2500                ,2014,5.7,1GB0CVCG1EF169918,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145048,CENTRAL REGION,3472,INDY GRND RAPIDS CBU,3057,INDY GRND RAPIDS CBU,3057,2635,RPM,10,Panel Van or Pickup,NYE    ,CHEV,SILVERADO 2500                ,2014,5.7,1GB0CVCG1EF170101,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145051,WEST REGION,3488,GREAT PLAINS CBU,3139,GREAT PLAINS CBU,3139,695,RPM,10,Panel Van or Pickup,NYE    ,CHEV,SILVERADO 2500                ,2014,5.7,1GB0CVCG0EF175273,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145056,CENTRAL REGION,3472,INDY GRND RAPIDS CBU,3057,INDY GRND RAPIDS CBU,3057,2743,RPM,10,Panel Van or Pickup,NYE    ,CHEV,SILVERADO 2500                ,2014,5.7,1GB0CVCG1EF172737,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-800,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145057,WEST REGION,3488,SOUTHERN PLAINS CBU,3112,SOUTHERN PLAINS CBU,3112,934,RPM,10,Panel Van or Pickup,NYE    ,CHEV,SILVERADO 2500                ,2014,5.7,1GB0CVCG5EF174183,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145059,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,155,RPM,10,Panel Van or Pickup,NYE    ,CHEV,SILVERADO 2500                ,2014,5.7,1GB0CVCGXEF175068,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145062,CENTRAL REGION,3472,UPPER MID WEST CBU,3076,UPPER MID WEST CBU,3076,614,RPM,10,Panel Van or Pickup,NYE    ,CHEV,SILVERADO 2500                ,2014,5.7,1GB0CVCG6EF174905,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145063,CENTRAL REGION,3472,INDY GRND RAPIDS CBU,3057,INDY GRND RAPIDS CBU,3057,531,RPM,10,Panel Van or Pickup,NYE    ,CHEV,SILVERADO 2500                ,2014,5.7,1GB0CVCG6EF174371,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145111,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,CW4S042                       ,2008,4HE1-TC 142/2800,J8BC4W16287000759,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145268,RVS INTRNL FLEET VS,5349,RVS UTC WEST RGN FAM,3262,RVS UTC WEST FLEET,3408,3408,OFFL,60,Truck >16K <=26K GVW > 20 ft,NULL,CHEV,CC6C042                       ,2006,C7 250/2200,1GBJ6C1C56F404418,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:24.7,01:26.3,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145306,FMS EAST REGION,3450,NJ PENN CBU,3276,NJ PENN CBU,3276,881,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2002,4HE1-TC 142/2800,J8BC4B15827011501,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145312,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:19.6,00:39.6,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145313,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,30,Truck >=8K <= 16K GVW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,01:32.9,00:34.0,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145343,CENTRAL REGION,3472,BLUEGRASS CBU,3087,BLUEGRASS CBU,3087,1268,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2005,4HE1-TC 142/2800,1GBJ6C1C35F505794,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145344,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,01:32.9,00:34.0,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145345,CENTRAL REGION,3472,GREAT LAKES CBU,3037,GREAT LAKES CBU,3037,473,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2001,4HE1-TC 142/2800,J8BC4B15317013641,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145346,CENTRAL REGION,3472,GREAT LAKES CBU,3037,GREAT LAKES CBU,3037,473,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2002,4HE1-TC 142/2800,J8BC4B15X27000676,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145348,CENTRAL REGION,3472,MID SOUTH CBU,3092,MID SOUTH CBU,3092,1586,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2001,4HE1-TC 142/2800,J8BC4B15617013472,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145349,RVS INTRNL FLEET VS,5349,RVS UTC WEST RGN FAM,3262,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,CHEV,C8V064                        ,2005,CAT3126 300/2200,1GBT8C4C95F906605,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,27:39.3,01:52.6,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145355,CENTRAL REGION,3472,MID SOUTH CBU,3092,MID SOUTH CBU,3092,1586,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2001,4HE1-TC 142/2800,J8BC4B15717015103,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145359,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,4/23/2020 0:00,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,02:17.3,00:34.0,D,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145365,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,1504,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2001,4HE1-TC 142/2800,J8BC4B15217013808,11,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145393,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:19.6,00:39.6,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145395,CENTRAL REGION,3472,INDY GRND RAPIDS CBU,3057,INDY GRND RAPIDS CBU,3057,2625,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2002,4HE1-TC 142/2800,J8BC4B15627001064,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145396,CENTRAL REGION,3472,INDY GRND RAPIDS CBU,3057,INDY GRND RAPIDS CBU,3057,2625,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2002,4HE1-TC 142/2800,J8BC4B15127009654,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145397,CENTRAL REGION,3472,INDY GRND RAPIDS CBU,3057,INDY GRND RAPIDS CBU,3057,211,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2001,4HE1-TC 142/2800,J8BC4B15417013664,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145400,CENTRAL REGION,3472,GREAT LAKES CBU,3037,GREAT LAKES CBU,3037,1173,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2001,4HE1-TC 142/2800,J8BC4B15717008135,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145408,FMS EAST REGION,3450,FLORIDA CBU,3343,FLORIDA CBU,3343,293,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2002,4HE1-TC 142/2800,J8BC4B15527011388,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145417,FMS EAST REGION,3450,FLORIDA CBU,3343,FLORIDA CBU,3343,701,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2003,4HE1-TC 142/2800,J8BC4B15537001106,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145425,WEST REGION,3488,SOUTHERN PLAINS CBU,3112,SOUTHERN PLAINS CBU,3112,1070,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2001,4HE1-TC 142/2800,J8BC4B15917011649,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145451,FMS EAST REGION,3450,FLORIDA CBU,3343,FLORIDA CBU,3343,136,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2001,4HE1-TC 142/2800,J8BC4B15317015454,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145456,FMS EAST REGION,3450,PENN NY CBU,3288,PENN NY CBU,3288,860,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2001,4HE1-TC 142/2800,J8BC4B15X17015256,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145490,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:19.6,00:57.8,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145496,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:19.6,00:57.8,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145501,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,489,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2001,4HE1-TC 142/2800,J8BC4B15X17009988,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145517,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2002,4HE1-TC 142/2800,J8BC4B15327011387,131499,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145520,WEST REGION,3488,GREAT PLAINS CBU,3139,GREAT PLAINS CBU,3139,482,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2002,4HE1-TC 142/2800,J8BC4B15927006405,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145551,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,128,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2001,4HE1-TC 142/2800,J8BC4B15217004056,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145579,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,446,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2001,4HE1-TC 142/2800,J8BC4B15517013513,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145587,WEST REGION,3488,SOUTH TEXAS CBU,3121,SOUTH TEXAS CBU,3121,401,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2001,4HE1-TC 142/2800,J8BC4B15917014132,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145597,WEST REGION,3488,GREAT PLAINS CBU,3139,GREAT PLAINS CBU,3139,101,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2001,4HE1-TC 142/2800,J8BC4B15617015433,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145602,CENTRAL REGION,3472,ILLINOIS CBU,3032,ILLINOIS CBU,3032,501,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2002,4HE1-TC 142/2800,J8BC4B15327001023,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145610,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,256,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2002,4HE1-TC 142/2800,J8BC4B15427008093,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145615,WEST REGION,3488,NORTHWEST CBU,3181,NORTHWEST CBU,3181,1934,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2001,4HE1-TC 142/2800,J8BC4B15217004378,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145616,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,01:32.9,00:34.0,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145617,RVS UTC CENTRAL RGN,3453,CBU MMGCT,3300,RVS UTC CNTRL RG FAM,3224,2438,OFFL,125,Unidentifiable Truck,NYE    ,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,55:30.2,01:33.3,U,00:00.0,NULL,0,NULL,NULL,NULL,No Go,NULL
145627,WEST REGION,3488,GREAT PLAINS CBU,3139,GREAT PLAINS CBU,3139,1060,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2003,4HE1-TC 142/2800,J8BC4B15837002833,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145650,WEST REGION,3488,SOUTH TEXAS CBU,3121,SOUTH TEXAS CBU,3121,2607,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2001,4HE1-TC 142/2800,J8BC4B15217013629,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145652,WEST REGION,3488,NORTHWEST CBU,3181,NORTHWEST CBU,3181,2141,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2002,4HE1-TC 142/2800,J8BC4B15827005357,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145672,CENTRAL REGION,3472,MID SOUTH CBU,3092,MID SOUTH CBU,3092,1125,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2002,4HE1-TC 142/2800,J8BC4B15427000396,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145677,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:19.6,00:57.8,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145695,RVS INTRNL FLEET VS,5349,RVS UTC WEST FLEET,3408,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,CHEV,C8V064                        ,2006,CAT3126 300/2200,1GBT8C4C06F426759,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,28:16.4,18:54.5,U,00:00.0,1579,NULL,NULL,NULL,NULL,NULL,NULL
145696,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,303,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2001,4HE1-TC 142/2800,J8BC4B15417005922,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
145697,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,297,RPM,30,Truck >=8K <= 16K GVW,NYE    ,CHEV,W4S042                        ,2003,4HE1-TC 142/2800,J8BC4B15X37002042,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
